"filename", "language", "Properties", "Batch", "PowerShell", "Python", "XML", "comment", "blank", "total"
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pip\_vendor\urllib3\util\ssltransport.py", "Python", 0, 0, 0, -178, 0, -2, -42, -222
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pip\_vendor\urllib3\util\timeout.py", "Python", 0, 0, 0, -197, 0, -12, -60, -269
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pip\_vendor\urllib3\util\url.py", "Python", 0, 0, 0, -320, 0, -37, -79, -436
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pip\_vendor\urllib3\util\wait.py", "Python", 0, 0, 0, -89, 0, -38, -26, -153
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pip\_vendor\webencodings\__init__.py", "Python", 0, 0, 0, -249, 0, -14, -80, -343
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pip\_vendor\webencodings\labels.py", "Python", 0, 0, 0, -223, 0, -2, -7, -232
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pip\_vendor\webencodings\mklabels.py", "Python", 0, 0, 0, -40, 0, -2, -18, -60
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pip\_vendor\webencodings\tests.py", "Python", 0, 0, 0, -123, 0, -2, -29, -154
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pip\_vendor\webencodings\x_user_defined.py", "Python", 0, 0, 0, -292, 0, -7, -27, -326
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\__init__.py", "Python", 0, 0, 0, -2468, 0, -167, -654, -3289
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\__init__.py", "Python", 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\appdirs.py", "Python", 0, 0, 0, -493, 0, -27, -89, -609
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\packaging\__about__.py", "Python", 0, 0, 0, -19, 0, -3, -6, -28
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\packaging\__init__.py", "Python", 0, 0, 0, -21, 0, -3, -3, -27
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\packaging\_compat.py", "Python", 0, 0, 0, -19, 0, -9, -11, -39
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\packaging\_structures.py", "Python", 0, 0, 0, -41, 0, -21, -25, -87
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\packaging\_typing.py", "Python", 0, 0, 0, -29, 0, -8, -12, -49
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\packaging\markers.py", "Python", 0, 0, 0, -224, 0, -28, -77, -329
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\packaging\requirements.py", "Python", 0, 0, 0, -100, 0, -12, -34, -146
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py", "Python", 0, 0, 0, -490, 0, -216, -158, -864
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\packaging\tags.py", "Python", 0, 0, 0, -543, 0, -88, -121, -752
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\packaging\utils.py", "Python", 0, 0, 0, -33, 0, -14, -19, -66
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\packaging\version.py", "Python", 0, 0, 0, -325, 0, -100, -111, -536
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\_vendor\pyparsing.py", "Python", 0, 0, 0, -4648, 0, -255, -840, -5743
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\extern\__init__.py", "Python", 0, 0, 0, -61, 0, 0, -13, -74
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\pkg_resources\tests\data\my-test-package-source\setup.py", "Python", 0, 0, 0, -6, 0, 0, -1, -7
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\__init__.py", "Python", 0, 0, 0, -174, 0, -13, -55, -242
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_deprecation_warning.py", "Python", 0, 0, 0, -6, 0, 0, -2, -8
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\__init__.py", "Python", 0, 0, 0, -9, 0, 0, -7, -16
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\_msvccompiler.py", "Python", 0, 0, 0, -414, 0, -60, -88, -562
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\archive_util.py", "Python", 0, 0, 0, -202, 0, -8, -47, -257
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\bcppcompiler.py", "Python", 0, 0, 0, -248, 0, -78, -68, -394
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\ccompiler.py", "Python", 0, 0, 0, -799, 0, -156, -162, -1117
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\cmd.py", "Python", 0, 0, 0, -275, 0, -71, -58, -404
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\__init__.py", "Python", 0, 0, 0, -23, 0, -6, -3, -32
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\bdist.py", "Python", 0, 0, 0, -105, 0, -14, -25, -144
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\bdist_dumb.py", "Python", 0, 0, 0, -102, 0, -3, -19, -124
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\bdist_msi.py", "Python", 0, 0, 0, -570, 0, -93, -87, -750
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\bdist_rpm.py", "Python", 0, 0, 0, -435, 0, -59, -86, -580
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\bdist_wininst.py", "Python", 0, 0, 0, -265, 0, -61, -52, -378
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\build.py", "Python", 0, 0, 0, -107, 0, -22, -29, -158
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\build_clib.py", "Python", 0, 0, 0, -138, 0, -27, -45, -210
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\build_ext.py", "Python", 0, 0, 0, -500, 0, -153, -103, -756
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\build_py.py", "Python", 0, 0, 0, -277, 0, -81, -59, -417
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\build_scripts.py", "Python", 0, 0, 0, -126, 0, -13, -22, -161
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\check.py", "Python", 0, 0, 0, -118, 0, -7, -24, -149
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\clean.py", "Python", 0, 0, 0, -59, 0, -6, -12, -77
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\config.py", "Python", 0, 0, 0, -273, 0, -21, -51, -345
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\install.py", "Python", 0, 0, 0, -452, 0, -122, -104, -678
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\install_data.py", "Python", 0, 0, 0, -59, 0, -7, -14, -80
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\install_egg_info.py", "Python", 0, 0, 0, -55, 0, -3, -20, -78
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\install_headers.py", "Python", 0, 0, 0, -32, 0, -1, -15, -48
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\install_lib.py", "Python", 0, 0, 0, -140, 0, -36, -42, -218
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\install_scripts.py", "Python", 0, 0, 0, -44, 0, -3, -14, -61
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\py37compat.py", "Python", 0, 0, 0, -23, 0, 0, -8, -31
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\register.py", "Python", 0, 0, 0, -251, 0, -20, -34, -305
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\sdist.py", "Python", 0, 0, 0, -373, 0, -47, -75, -495
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\command\upload.py", "Python", 0, 0, 0, -162, 0, -22, -31, -215
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\config.py", "Python", 0, 0, 0, -103, 0, -9, -19, -131
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\core.py", "Python", 0, 0, 0, -170, 0, -25, -40, -235
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\cygwinccompiler.py", "Python", 0, 0, 0, -237, 0, -111, -56, -404
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\debug.py", "Python", 0, 0, 0, -2, 0, -2, -2, -6
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\dep_util.py", "Python", 0, 0, 0, -66, 0, -9, -18, -93
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\dir_util.py", "Python", 0, 0, 0, -156, 0, -18, -37, -211
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\dist.py", "Python", 0, 0, 0, -900, 0, -164, -194, -1258
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\errors.py", "Python", 0, 0, 0, -75, 0, -1, -22, -98
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\extension.py", "Python", 0, 0, 0, -189, 0, -27, -25, -241
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\fancy_getopt.py", "Python", 0, 0, 0, -308, 0, -78, -72, -458
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\file_util.py", "Python", 0, 0, 0, -181, 0, -19, -39, -239
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\filelist.py", "Python", 0, 0, 0, -243, 0, -28, -57, -328
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\log.py", "Python", 0, 0, 0, -57, 0, -4, -17, -78
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\msvc9compiler.py", "Python", 0, 0, 0, -584, 0, -107, -98, -789
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\msvccompiler.py", "Python", 0, 0, 0, -493, 0, -62, -89, -644
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\py35compat.py", "Python", 0, 0, 0, -15, 0, 0, -5, -20
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\py38compat.py", "Python", 0, 0, 0, -7, 0, 0, -1, -8
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\spawn.py", "Python", 0, 0, 0, -92, 0, -10, -24, -126
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\sysconfig.py", "Python", 0, 0, 0, -412, 0, -81, -81, -574
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\text_file.py", "Python", 0, 0, 0, -203, 0, -43, -41, -287
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\unixccompiler.py", "Python", 0, 0, 0, -198, 0, -90, -41, -329
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\util.py", "Python", 0, 0, 0, -404, 0, -69, -89, -562
"c:\Users\edwar\OneDrive\Documents\Programming\Visual Studio 2022\PARTS_Web\app\env_test\Lib\site-packages\setuptools\_distutils\version.py", "Python", 0, 0, 0, -191, 0, -98, -59, -348
